sample_idx,session_index,frame_index,true_x_m,true_y_m,est_x_m,est_y_m,r_dev0_m,r_dev1_m,r_dev0_cal_m,r_dev1_cal_m,rmse_xy_m
65,1,15,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
66,1,16,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
67,1,17,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
68,1,18,-0.8,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.5715515059277214
69,1,19,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
70,1,20,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
71,1,21,-0.8,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.5715515059277214
72,1,22,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
73,1,23,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
74,1,24,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
75,1,25,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
76,1,26,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
77,1,27,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
78,1,28,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
79,1,29,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
80,1,30,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
81,1,31,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
82,1,32,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
83,1,33,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
84,1,34,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
85,1,35,-0.8,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.5715515059277214
86,1,36,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
87,1,37,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
88,1,38,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
89,1,39,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
90,1,40,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
91,1,41,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
92,1,42,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
93,1,43,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
94,1,44,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
95,1,45,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
96,1,46,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
97,1,47,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
98,1,48,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
99,1,49,-0.8,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.526503611198419
100,2,0,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
101,2,1,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
102,2,2,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
103,2,3,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
104,2,4,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
105,2,5,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
106,2,6,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
107,2,7,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
108,2,8,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
109,2,9,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
110,2,10,-0.6,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.565462944866009
111,2,11,-0.6,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.565462944866009
112,2,12,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
113,2,13,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
114,2,14,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
115,2,15,-0.6,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.565462944866009
116,2,16,-0.6,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.565462944866009
117,2,17,-0.6,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.565462944866009
118,2,18,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
119,2,19,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
120,2,20,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
121,2,21,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
122,2,22,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
123,2,23,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
124,2,24,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
125,2,25,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
126,2,26,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
127,2,27,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
128,2,28,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
129,2,29,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
130,2,30,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
131,2,31,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
132,2,32,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
133,2,33,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
134,2,34,-0.6,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.565462944866009
135,2,35,-0.6,-1.0,-0.6218074346036088,1.5653702573462147,3.509521484375,1.52587890625,3.619521484375002,2.0858789062500023,2.565462944866009
136,2,36,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
137,2,37,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
138,2,38,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
139,2,39,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
140,2,40,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
141,2,41,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
142,2,42,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
143,2,43,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
144,2,44,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
145,2,45,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
146,2,46,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
147,2,47,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
148,2,48,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
149,2,49,-0.6,-1.0,-0.8140076008916928,1.5264647799872275,3.509521484375,1.373291015625,3.619521484375002,1.9332910156250023,2.535512480299659
150,3,0,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
151,3,1,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
152,3,2,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
153,3,3,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
154,3,4,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
155,3,5,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
156,3,6,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
157,3,7,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
158,3,8,-0.4,-1.0,-0.08519971158614942,-0.8260282841641831,1.068115234375,1.52587890625,1.178115234375002,2.0858789062500023,0.3596739905752177
159,3,9,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
160,3,10,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
161,3,11,-0.4,-1.0,-0.08519971158614942,-0.8260282841641831,1.068115234375,1.52587890625,1.178115234375002,2.0858789062500023,0.3596739905752177
162,3,12,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
163,3,13,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
164,3,14,-0.4,-1.0,-0.08519971158614942,-0.8260282841641831,1.068115234375,1.52587890625,1.178115234375002,2.0858789062500023,0.3596739905752177
165,3,15,-0.4,-1.0,-0.08519971158614942,-0.8260282841641831,1.068115234375,1.52587890625,1.178115234375002,2.0858789062500023,0.3596739905752177
166,3,16,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
167,3,17,-0.4,-1.0,-0.3750869190152495,-1.0466634544184368,0.91552734375,1.373291015625,1.025527343750002,1.9332910156250023,0.05289744400643821
168,3,18,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
169,3,19,-0.4,-1.0,-0.08519971158614942,-0.8260282841641831,1.068115234375,1.52587890625,1.178115234375002,2.0858789062500023,0.3596739905752177
170,3,20,-0.4,-1.0,-0.08519971158614942,-0.8260282841641831,1.068115234375,1.52587890625,1.178115234375002,2.0858789062500023,0.3596739905752177
171,3,21,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
172,3,22,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
173,3,23,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
174,3,24,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
175,3,25,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
176,3,26,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
177,3,27,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
178,3,28,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
179,3,29,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
180,3,30,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
181,3,31,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
182,3,32,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
183,3,33,-0.4,-1.0,-0.08519971158614942,-0.8260282841641831,1.068115234375,1.52587890625,1.178115234375002,2.0858789062500023,0.3596739905752177
184,3,34,-0.4,-1.0,-0.2657870719605636,-0.8532916759967428,1.068115234375,1.373291015625,1.178115234375002,1.9332910156250023,0.19883772877591321
